Order_ID,Customer_ID,Category,Payment_Method,Order_Value,Discount_Percent,Est_Delivery_Days,Actual_Delivery_Days,Customer_Rating,Returned,City_Tier,Delivery_Delay,Fulfillment_Status,High_Value_Order,Net_Revenue
ORD1656,CUST275,Home & Kitchen,CASH ON DELIVERY,1137.04,0,3,4,5.0,No,Tier 1,1,Unknown,True,1137.04
ORD1657,CUST184,Fashion,UPI,1006.55,0,7,8,4.0,No,Tier 2,1,Unknown,True,1006.55
ORD1658,CUST138,Books,CREDIT CARD,1146.7800000000002,10,7,7,5.0,No,Tier 1,0,On-Time,True,1032.1020000000003
ORD1659,CUST199,Electronics,CREDIT CARD,1091.185,10,3,4,2.0,Yes,Tier 1,1,Unknown,True,982.0665
ORD1660,CUST132,Books,CREDIT CARD,1146.7800000000002,20,2,3,5.0,Yes,Tier 1,1,Unknown,True,917.4240000000002
ORD1661,CUST321,Fashion,UPI,1006.55,0,5,5,3.0,Yes,Tier 1,0,On-Time,True,1006.55
ORD1662,CUST200,Beauty,UPI,1194.18,10,7,7,2.0,No,Tier 2,0,On-Time,Same,1074.7620000000002
ORD1663,CUST122,Fashion,UPI,1006.55,0,2,1,3.0,No,Tier 1,-1,Early,True,1006.55
ORD1664,CUST349,Home & Kitchen,CASH ON DELIVERY,1137.04,0,5,4,3.0,No,Tier 1,-1,Early,True,1137.04
ORD1665,CUST109,Beauty,UPI,1194.18,10,3,4,3.0,No,Tier 2,1,Unknown,Same,1074.7620000000002
ORD1666,CUST345,Electronics,DEBIT CARD,1091.185,0,4,6,3.0,No,Tier 1,2,Unknown,True,1091.185
ORD1667,CUST168,Beauty,CREDIT CARD,1194.18,5,6,10,2.0,No,Tier 1,4,Severe Delay,Same,1134.471
ORD1668,CUST199,Home & Kitchen,CREDIT CARD,1137.04,5,6,7,3.0,No,Tier 3,1,Unknown,True,1080.1879999999999
ORD1669,CUST133,Electronics,CREDIT CARD,1091.185,5,3,3,4.0,Yes,Tier 1,0,On-Time,True,1036.62575
ORD1670,CUST279,Fashion,UPI,1006.55,0,7,6,3.0,No,Tier 1,-1,Early,True,1006.55
ORD1671,CUST322,Home & Kitchen,UPI,1137.04,0,2,4,3.0,No,Tier 1,2,Unknown,True,1137.04
ORD1672,CUST237,Electronics,CREDIT CARD,1091.185,0,4,4,4.0,No,Tier 2,0,On-Time,True,1091.185
ORD1673,CUST349,Home & Kitchen,UPI,1137.04,0,5,6,5.0,No,Tier 2,1,Unknown,True,1137.04
ORD1674,CUST246,Fashion,UPI,1006.55,15,3,4,4.0,No,Tier 2,1,Unknown,True,855.5675
ORD1675,CUST285,Home & Kitchen,UPI,1137.04,5,4,5,3.0,No,Tier 2,1,Unknown,True,1080.1879999999999
ORD1676,CUST195,Electronics,UPI,1091.185,5,4,6,4.0,No,Tier 1,2,Unknown,True,1036.62575
ORD1677,CUST100,Beauty,CREDIT CARD,1194.18,5,7,6,2.0,No,Tier 1,-1,Early,Same,1134.471
ORD1678,CUST347,Beauty,UPI,1194.18,15,5,6,2.0,No,Tier 3,1,Unknown,Same,1015.053
ORD1679,CUST168,Beauty,UPI,1194.18,30,4,6,3.0,No,Tier 3,2,Unknown,Same,835.926
ORD1680,CUST336,Home & Kitchen,UPI,1137.04,20,7,7,5.0,No,Tier 1,0,On-Time,True,909.6320000000001
ORD1681,CUST103,Electronics,DEBIT CARD,1091.185,15,2,3,3.0,No,Tier 2,1,Unknown,True,927.5072499999999
ORD1682,CUST115,Books,UPI,1146.7800000000002,10,7,7,1.0,No,Tier 1,0,On-Time,True,1032.1020000000003
ORD1683,CUST123,Electronics,CASH ON DELIVERY,1091.185,15,2,6,2.0,No,Tier 1,4,Severe Delay,True,927.5072499999999
ORD1684,CUST179,Electronics,CASH ON DELIVERY,1091.185,10,2,1,5.0,No,Tier 1,-1,Early,True,982.0665
ORD1685,CUST346,Fashion,DEBIT CARD,1006.55,5,4,4,4.0,No,Tier 1,0,On-Time,True,956.2225
ORD1686,CUST101,Fashion,UPI,1006.55,5,7,7,3.0,No,Tier 2,0,On-Time,True,956.2225
ORD1687,CUST340,Books,DEBIT CARD,1146.7800000000002,5,2,3,4.0,Yes,Tier 2,1,Unknown,True,1089.441
ORD1688,CUST319,Home & Kitchen,DEBIT CARD,1137.04,30,5,5,4.0,Yes,Tier 1,0,On-Time,True,795.9279999999999
ORD1689,CUST227,Fashion,CREDIT CARD,1006.55,10,4,4,4.0,No,Tier 1,0,On-Time,True,905.895
ORD1690,CUST259,Fashion,UPI,1006.55,15,7,7,3.0,No,Tier 3,0,On-Time,True,855.5675
ORD1691,CUST318,Beauty,CASH ON DELIVERY,1194.18,5,7,11,5.0,No,Tier 1,4,Severe Delay,Same,1134.471
ORD1692,CUST183,Fashion,UPI,1006.55,10,6,6,3.0,No,Tier 2,0,On-Time,True,905.895
ORD1693,CUST251,Fashion,CASH ON DELIVERY,1006.55,0,7,6,4.0,Yes,Tier 1,-1,Early,True,1006.55
ORD1694,CUST239,Electronics,CASH ON DELIVERY,1091.185,0,4,5,1.0,No,Tier 2,1,Unknown,True,1091.185
ORD1695,CUST277,Books,UPI,1146.7800000000002,20,5,5,3.0,No,Tier 1,0,On-Time,True,917.4240000000002
ORD1696,CUST262,Home & Kitchen,CASH ON DELIVERY,1137.04,10,7,11,3.0,No,Tier 1,4,Severe Delay,True,1023.336
ORD1697,CUST223,Electronics,CASH ON DELIVERY,1091.185,5,6,5,4.0,No,Tier 1,-1,Early,True,1036.62575
ORD1698,CUST132,Electronics,DEBIT CARD,1091.185,20,4,5,1.0,No,Tier 1,1,Unknown,True,872.948
ORD1699,CUST260,Home & Kitchen,UPI,1137.04,5,2,2,4.0,Yes,Tier 1,0,On-Time,True,1080.1879999999999
ORD1700,CUST288,Home & Kitchen,CREDIT CARD,1137.04,50,3,3,3.0,No,Tier 2,0,On-Time,True,568.52
ORD1701,CUST278,Fashion,UPI,1006.55,5,3,4,4.0,No,Tier 1,1,Unknown,True,956.2225
ORD1702,CUST270,Beauty,CASH ON DELIVERY,1194.18,5,2,2,5.0,No,Tier 1,0,On-Time,Same,1134.471
ORD1703,CUST200,Electronics,UPI,1091.185,5,7,8,4.0,No,Tier 2,1,Unknown,True,1036.62575
ORD1704,CUST111,Fashion,CREDIT CARD,1006.55,0,3,3,4.0,No,Tier 2,0,On-Time,True,1006.55
ORD1705,CUST166,Beauty,UPI,1194.18,0,3,3,4.0,No,Tier 3,0,On-Time,Same,1194.18
ORD1706,CUST164,Fashion,CREDIT CARD,1006.55,15,2,2,3.0,No,Tier 2,0,On-Time,True,855.5675
ORD1707,CUST260,Home & Kitchen,DEBIT CARD,1137.04,30,7,14,5.0,No,Tier 2,7,Severe Delay,True,795.9279999999999
ORD1708,CUST267,Fashion,CASH ON DELIVERY,1006.55,20,7,7,3.0,No,Tier 2,0,On-Time,True,805.24
ORD1709,CUST173,Fashion,CREDIT CARD,1006.55,0,2,2,4.0,No,Tier 3,0,On-Time,True,1006.55
ORD1710,CUST142,Beauty,UPI,1194.18,10,7,7,4.0,No,Tier 3,0,On-Time,Same,1074.7620000000002
ORD1711,CUST143,Fashion,CASH ON DELIVERY,1006.55,0,7,7,3.0,No,Tier 1,0,On-Time,True,1006.55
ORD1712,CUST128,Beauty,DEBIT CARD,1194.18,0,4,4,3.0,No,Tier 1,0,On-Time,Same,1194.18
ORD1713,CUST240,Electronics,CASH ON DELIVERY,1091.185,15,4,8,4.0,Yes,Tier 1,4,Severe Delay,True,927.5072499999999
ORD1714,CUST111,Electronics,CREDIT CARD,1091.185,10,2,2,5.0,Yes,Tier 2,0,On-Time,True,982.0665
ORD1715,CUST194,Electronics,DEBIT CARD,1091.185,0,5,7,5.0,No,Tier 2,2,Unknown,True,1091.185
ORD1716,CUST145,Home & Kitchen,UPI,1137.04,0,3,2,4.0,No,Tier 2,-1,Early,True,1137.04
ORD1717,CUST229,Fashion,DEBIT CARD,1006.55,50,4,5,4.0,No,Tier 1,1,Unknown,True,503.275
ORD1718,CUST342,Beauty,DEBIT CARD,1194.18,0,3,7,5.0,No,Tier 2,4,Severe Delay,Same,1194.18
ORD1719,CUST341,Fashion,UPI,1006.55,10,6,6,2.0,Yes,Tier 3,0,On-Time,True,905.895
ORD1720,CUST134,Beauty,DEBIT CARD,1194.18,10,2,6,3.0,No,Tier 1,4,Severe Delay,Same,1074.7620000000002
ORD1721,CUST314,Electronics,DEBIT CARD,1091.185,0,5,5,4.0,No,Tier 2,0,On-Time,True,1091.185
ORD1722,CUST180,Beauty,CASH ON DELIVERY,1194.18,0,6,10,5.0,No,Tier 1,4,Severe Delay,Same,1194.18
ORD1723,CUST189,Books,UPI,1146.7800000000002,5,6,7,5.0,Yes,Tier 3,1,Unknown,True,1089.441
ORD1724,CUST107,Books,CASH ON DELIVERY,1146.7800000000002,20,7,7,3.0,No,Tier 3,0,On-Time,True,917.4240000000002
ORD1725,CUST192,Books,CASH ON DELIVERY,1146.7800000000002,10,6,6,2.0,No,Tier 2,0,On-Time,True,1032.1020000000003
ORD1726,CUST253,Books,CREDIT CARD,1146.7800000000002,15,2,2,3.0,No,Tier 2,0,On-Time,True,974.7630000000001
ORD1727,CUST301,Home & Kitchen,CASH ON DELIVERY,1137.04,50,4,3,3.0,No,Tier 3,-1,Early,True,568.52
ORD1728,CUST189,Electronics,UPI,1091.185,20,2,1,3.0,No,Tier 2,-1,Early,True,872.948
ORD1729,CUST261,Electronics,UPI,1091.185,10,4,3,4.0,No,Tier 1,-1,Early,True,982.0665
ORD1730,CUST214,Beauty,CREDIT CARD,1194.18,10,6,6,1.0,No,Tier 2,0,On-Time,Same,1074.7620000000002
ORD1731,CUST204,Home & Kitchen,UPI,1137.04,15,6,7,5.0,Yes,Tier 1,1,Unknown,True,966.4839999999999
ORD1732,CUST234,Books,UPI,1146.7800000000002,15,5,4,3.0,No,Tier 1,-1,Early,True,974.7630000000001
ORD1733,CUST295,Fashion,CASH ON DELIVERY,1006.55,10,4,3,4.0,No,Tier 3,-1,Early,True,905.895
ORD1734,CUST157,Electronics,CASH ON DELIVERY,1091.185,15,6,7,2.0,Yes,Tier 2,1,Unknown,True,927.5072499999999
ORD1735,CUST344,Electronics,CASH ON DELIVERY,1091.185,0,7,7,3.0,Yes,Tier 1,0,On-Time,True,1091.185
ORD1736,CUST213,Home & Kitchen,UPI,1137.04,10,3,2,2.0,No,Tier 1,-1,Early,True,1023.336
ORD1737,CUST336,Fashion,DEBIT CARD,1006.55,5,5,5,4.0,No,Tier 1,0,On-Time,True,956.2225
ORD1738,CUST174,Electronics,UPI,1091.185,0,2,6,5.0,No,Tier 1,4,Severe Delay,True,1091.185
ORD1739,CUST256,Fashion,DEBIT CARD,1006.55,0,5,7,4.0,No,Tier 1,2,Unknown,True,1006.55
ORD1740,CUST219,Electronics,DEBIT CARD,1091.185,15,3,3,3.0,Yes,Tier 2,0,On-Time,True,927.5072499999999
ORD1741,CUST263,Home & Kitchen,UPI,1137.04,10,4,5,5.0,Yes,Tier 1,1,Unknown,True,1023.336
ORD1742,CUST316,Fashion,DEBIT CARD,1006.55,5,2,2,3.0,No,Tier 2,0,On-Time,True,956.2225
ORD1743,CUST120,Books,CREDIT CARD,1146.7800000000002,10,2,3,2.0,Yes,Tier 1,1,Unknown,True,1032.1020000000003
ORD1744,CUST348,Fashion,CASH ON DELIVERY,1006.55,10,4,5,4.0,No,Tier 3,1,Unknown,True,905.895
ORD1745,CUST263,Fashion,CREDIT CARD,1006.55,0,5,6,5.0,No,Tier 1,1,Unknown,True,1006.55
ORD1746,CUST237,Electronics,UPI,1091.185,15,6,6,1.0,No,Tier 1,0,On-Time,True,927.5072499999999
ORD1747,CUST200,Electronics,CASH ON DELIVERY,1091.185,20,5,4,3.0,No,Tier 1,-1,Early,True,872.948
ORD1748,CUST300,Fashion,DEBIT CARD,1006.55,20,3,3,5.0,Yes,Tier 2,0,On-Time,True,805.24
ORD1749,CUST251,Fashion,UPI,1006.55,15,7,9,2.0,No,Tier 2,2,Unknown,True,855.5675
ORD1750,CUST291,Home & Kitchen,CASH ON DELIVERY,1137.04,10,6,6,2.0,Yes,Tier 1,0,On-Time,True,1023.336
ORD1751,CUST326,Fashion,DEBIT CARD,1006.55,0,5,7,4.0,No,Tier 1,2,Unknown,True,1006.55
ORD1752,CUST276,Home & Kitchen,CREDIT CARD,1137.04,5,7,14,5.0,No,Tier 1,7,Severe Delay,True,1080.1879999999999
ORD1753,CUST198,Beauty,CASH ON DELIVERY,1194.18,0,7,7,4.0,No,Tier 2,0,On-Time,Same,1194.18
ORD1754,CUST339,Books,DEBIT CARD,1146.7800000000002,50,4,5,4.0,No,Tier 2,1,Unknown,True,573.3900000000001
ORD1755,CUST135,Electronics,CREDIT CARD,1091.185,0,3,4,4.0,Yes,Tier 1,1,Unknown,True,1091.185
ORD1756,CUST309,Fashion,UPI,1006.55,0,3,10,1.0,No,Tier 1,7,Severe Delay,True,1006.55
ORD1757,CUST340,Electronics,UPI,1091.185,30,3,10,4.0,No,Tier 1,7,Severe Delay,True,763.8294999999999
ORD1758,CUST330,Electronics,UPI,1091.185,30,6,7,3.0,No,Tier 1,1,Unknown,True,763.8294999999999
ORD1759,CUST195,Beauty,UPI,1194.18,20,2,2,3.0,Yes,Tier 2,0,On-Time,Same,955.344
ORD1760,CUST251,Electronics,UPI,1091.185,0,6,7,4.0,No,Tier 1,1,Unknown,True,1091.185
ORD1761,CUST250,Fashion,CASH ON DELIVERY,1006.55,0,5,4,3.0,Yes,Tier 1,-1,Early,True,1006.55
ORD1762,CUST289,Home & Kitchen,CASH ON DELIVERY,1137.04,5,7,8,2.0,No,Tier 1,1,Unknown,True,1080.1879999999999
ORD1763,CUST323,Home & Kitchen,UPI,1137.04,0,7,11,1.0,No,Tier 3,4,Severe Delay,True,1137.04
ORD1764,CUST136,Home & Kitchen,DEBIT CARD,1137.04,0,2,2,3.0,No,Tier 3,0,On-Time,True,1137.04
ORD1765,CUST111,Electronics,DEBIT CARD,1091.185,10,5,6,5.0,No,Tier 1,1,Unknown,True,982.0665
ORD1766,CUST212,Fashion,UPI,1006.55,30,2,2,4.0,No,Tier 1,0,On-Time,True,704.5849999999999
ORD1767,CUST282,Fashion,CREDIT CARD,1006.55,5,7,7,4.0,No,Tier 1,0,On-Time,True,956.2225
ORD1768,CUST112,Electronics,DEBIT CARD,1091.185,15,6,6,3.0,No,Tier 2,0,On-Time,True,927.5072499999999
ORD1769,CUST122,Fashion,CREDIT CARD,1006.55,15,3,4,3.0,No,Tier 1,1,Unknown,True,855.5675
ORD1770,CUST316,Electronics,CASH ON DELIVERY,1091.185,5,7,11,2.0,Yes,Tier 2,4,Severe Delay,True,1036.62575
ORD1771,CUST198,Electronics,CREDIT CARD,1091.185,15,4,8,2.0,No,Tier 2,4,Severe Delay,True,927.5072499999999
ORD1772,CUST204,Fashion,CASH ON DELIVERY,1006.55,5,3,3,3.0,No,Tier 3,0,On-Time,True,956.2225
ORD1773,CUST129,Electronics,UPI,1091.185,0,7,9,4.0,No,Tier 1,2,Unknown,True,1091.185
ORD1774,CUST116,Home & Kitchen,UPI,1137.04,15,6,7,5.0,No,Tier 3,1,Unknown,True,966.4839999999999
ORD1775,CUST212,Home & Kitchen,UPI,1137.04,0,2,2,4.0,No,Tier 2,0,On-Time,True,1137.04
ORD1776,CUST161,Books,DEBIT CARD,1146.7800000000002,50,3,2,3.0,No,Tier 1,-1,Early,True,573.3900000000001
ORD1777,CUST183,Electronics,UPI,1091.185,0,6,6,5.0,Yes,Tier 1,0,On-Time,True,1091.185
ORD1778,CUST211,Electronics,CASH ON DELIVERY,1091.185,10,5,9,3.0,No,Tier 1,4,Severe Delay,True,982.0665
ORD1779,CUST316,Electronics,UPI,1091.185,10,4,5,2.0,No,Tier 1,1,Unknown,True,982.0665
ORD1780,CUST185,Home & Kitchen,CREDIT CARD,1137.04,0,3,4,5.0,No,Tier 1,1,Unknown,True,1137.04
ORD1781,CUST240,Home & Kitchen,CASH ON DELIVERY,1137.04,0,2,2,4.0,No,Tier 2,0,On-Time,True,1137.04
ORD1782,CUST286,Electronics,UPI,1091.185,15,5,6,2.0,No,Tier 1,1,Unknown,True,927.5072499999999
ORD1783,CUST118,Beauty,DEBIT CARD,1194.18,20,6,5,3.0,No,Tier 3,-1,Early,Same,955.344
ORD1784,CUST276,Electronics,CASH ON DELIVERY,1091.185,20,4,4,3.0,Yes,Tier 1,0,On-Time,True,872.948
ORD1785,CUST199,Fashion,CASH ON DELIVERY,1006.55,10,2,3,4.0,No,Tier 3,1,Unknown,True,905.895
ORD1786,CUST239,Home & Kitchen,CREDIT CARD,1137.04,20,6,5,4.0,No,Tier 1,-1,Early,True,909.6320000000001
ORD1787,CUST288,Beauty,DEBIT CARD,1194.18,15,6,8,4.0,No,Tier 2,2,Unknown,Same,1015.053
ORD1788,CUST332,Home & Kitchen,UPI,1137.04,15,3,3,1.0,No,Tier 1,0,On-Time,True,966.4839999999999
ORD1789,CUST246,Books,CASH ON DELIVERY,1146.7800000000002,10,3,4,3.0,No,Tier 1,1,Unknown,True,1032.1020000000003
ORD1790,CUST175,Fashion,CASH ON DELIVERY,1006.55,15,2,2,4.0,Yes,Tier 3,0,On-Time,True,855.5675
ORD1791,CUST108,Books,CREDIT CARD,1146.7800000000002,20,7,7,4.0,No,Tier 1,0,On-Time,True,917.4240000000002
ORD1792,CUST298,Electronics,UPI,1091.185,5,7,6,3.0,Yes,Tier 2,-1,Early,True,1036.62575
ORD1793,CUST127,Beauty,UPI,1194.18,20,6,5,4.0,No,Tier 2,-1,Early,Same,955.344
ORD1794,CUST305,Fashion,DEBIT CARD,1006.55,10,3,7,5.0,No,Tier 2,4,Severe Delay,True,905.895
ORD1795,CUST322,Books,CASH ON DELIVERY,1146.7800000000002,0,4,4,5.0,No,Tier 2,0,On-Time,True,1146.7800000000002
ORD1796,CUST227,Fashion,CASH ON DELIVERY,1006.55,0,4,6,5.0,No,Tier 2,2,Unknown,True,1006.55
ORD1797,CUST151,Home & Kitchen,UPI,1137.04,5,6,13,5.0,Yes,Tier 1,7,Severe Delay,True,1080.1879999999999
ORD1798,CUST182,Fashion,UPI,1006.55,10,3,3,4.0,No,Tier 2,0,On-Time,True,905.895
ORD1799,CUST349,Home & Kitchen,CASH ON DELIVERY,1137.04,20,2,2,5.0,No,Tier 3,0,On-Time,True,909.6320000000001
ORD1800,CUST210,Electronics,UPI,1091.185,0,2,3,3.0,No,Tier 1,1,Unknown,True,1091.185
ORD1801,CUST243,Electronics,CREDIT CARD,1091.185,20,2,6,3.0,No,Tier 1,4,Severe Delay,True,872.948
ORD1802,CUST216,Electronics,UPI,1091.185,30,4,8,3.0,No,Tier 2,4,Severe Delay,True,763.8294999999999
ORD1803,CUST168,Electronics,DEBIT CARD,1091.185,0,3,3,4.0,No,Tier 1,0,On-Time,True,1091.185
ORD1804,CUST198,Beauty,CASH ON DELIVERY,1194.18,30,3,4,3.0,Yes,Tier 1,1,Unknown,Same,835.926
ORD1805,CUST239,Electronics,UPI,1091.185,50,4,3,4.0,No,Tier 1,-1,Early,True,545.5925
ORD1806,CUST124,Beauty,CREDIT CARD,1194.18,15,2,9,3.0,Yes,Tier 2,7,Severe Delay,Same,1015.053
ORD1807,CUST279,Fashion,DEBIT CARD,1006.55,20,2,6,2.0,No,Tier 1,4,Severe Delay,True,805.24
ORD1808,CUST222,Electronics,UPI,1091.185,50,6,6,4.0,No,Tier 2,0,On-Time,True,545.5925
ORD1809,CUST312,Books,UPI,1146.7800000000002,15,7,7,1.0,Yes,Tier 2,0,On-Time,True,974.7630000000001
ORD1810,CUST327,Home & Kitchen,DEBIT CARD,1137.04,5,5,4,2.0,Yes,Tier 1,-1,Early,True,1080.1879999999999
ORD1811,CUST152,Fashion,CREDIT CARD,1006.55,20,7,7,3.0,No,Tier 2,0,On-Time,True,805.24
ORD1812,CUST250,Home & Kitchen,CREDIT CARD,1137.04,15,3,5,4.0,No,Tier 3,2,Unknown,True,966.4839999999999
ORD1813,CUST243,Home & Kitchen,UPI,1137.04,10,3,3,3.0,Yes,Tier 2,0,On-Time,True,1023.336
ORD1814,CUST156,Electronics,CASH ON DELIVERY,1091.185,5,3,2,4.0,Yes,Tier 3,-1,Early,True,1036.62575
ORD1815,CUST138,Beauty,DEBIT CARD,1194.18,20,7,7,4.0,No,Tier 1,0,On-Time,Same,955.344
ORD1816,CUST208,Beauty,DEBIT CARD,1194.18,0,5,12,3.0,No,Tier 2,7,Severe Delay,Same,1194.18
ORD1817,CUST280,Home & Kitchen,DEBIT CARD,1137.04,30,6,7,3.0,No,Tier 1,1,Unknown,True,795.9279999999999
ORD1818,CUST141,Electronics,CREDIT CARD,1091.185,5,7,7,3.0,Yes,Tier 1,0,On-Time,True,1036.62575
ORD1819,CUST285,Home & Kitchen,CASH ON DELIVERY,1137.04,0,5,5,4.0,No,Tier 1,0,On-Time,True,1137.04
ORD1820,CUST266,Electronics,UPI,1091.185,10,2,9,1.0,Yes,Tier 1,7,Severe Delay,True,982.0665
ORD1821,CUST241,Electronics,UPI,1091.185,0,2,4,1.0,Yes,Tier 3,2,Unknown,True,1091.185
ORD1822,CUST322,Fashion,UPI,1006.55,15,3,3,4.0,No,Tier 1,0,On-Time,True,855.5675
ORD1823,CUST221,Fashion,DEBIT CARD,1006.55,30,4,3,4.0,No,Tier 2,-1,Early,True,704.5849999999999
ORD1824,CUST232,Beauty,CASH ON DELIVERY,1194.18,20,3,2,2.0,No,Tier 2,-1,Early,Same,955.344
ORD1825,CUST262,Home & Kitchen,CREDIT CARD,1137.04,0,4,3,3.0,No,Tier 2,-1,Early,True,1137.04
ORD1826,CUST314,Home & Kitchen,CASH ON DELIVERY,1137.04,0,5,5,5.0,No,Tier 1,0,On-Time,True,1137.04
ORD1827,CUST320,Fashion,CASH ON DELIVERY,1006.55,20,2,6,5.0,No,Tier 2,4,Severe Delay,True,805.24
ORD1828,CUST334,Fashion,CREDIT CARD,1006.55,30,7,7,4.0,No,Tier 1,0,On-Time,True,704.5849999999999
ORD1829,CUST174,Fashion,DEBIT CARD,1006.55,10,4,6,4.0,No,Tier 1,2,Unknown,True,905.895
ORD1830,CUST245,Beauty,CASH ON DELIVERY,1194.18,10,5,5,4.0,No,Tier 3,0,On-Time,Same,1074.7620000000002
ORD1831,CUST338,Electronics,UPI,1091.185,5,2,3,4.0,No,Tier 1,1,Unknown,True,1036.62575
ORD1832,CUST175,Beauty,CREDIT CARD,1194.18,30,7,8,4.0,No,Tier 1,1,Unknown,Same,835.926
ORD1833,CUST108,Home & Kitchen,UPI,1137.04,15,4,4,3.0,No,Tier 3,0,On-Time,True,966.4839999999999
ORD1834,CUST173,Fashion,DEBIT CARD,1006.55,5,3,3,5.0,No,Tier 1,0,On-Time,True,956.2225
ORD1835,CUST285,Home & Kitchen,CREDIT CARD,1137.04,5,3,4,2.0,No,Tier 2,1,Unknown,True,1080.1879999999999
ORD1836,CUST335,Fashion,UPI,1006.55,30,3,2,3.0,No,Tier 1,-1,Early,True,704.5849999999999
ORD1837,CUST244,Beauty,UPI,1194.18,0,5,5,4.0,No,Tier 1,0,On-Time,Same,1194.18
ORD1838,CUST329,Beauty,CASH ON DELIVERY,1194.18,5,3,3,3.0,Yes,Tier 1,0,On-Time,Same,1134.471
ORD1839,CUST106,Fashion,CASH ON DELIVERY,1006.55,10,6,13,5.0,No,Tier 1,7,Severe Delay,True,905.895
ORD1840,CUST273,Fashion,CASH ON DELIVERY,1006.55,0,2,2,2.0,No,Tier 1,0,On-Time,True,1006.55
ORD1841,CUST240,Home & Kitchen,CREDIT CARD,1137.04,0,5,7,4.0,No,Tier 2,2,Unknown,True,1137.04
ORD1842,CUST267,Beauty,CREDIT CARD,1194.18,20,7,7,5.0,No,Tier 2,0,On-Time,Same,955.344
ORD1843,CUST269,Electronics,DEBIT CARD,1091.185,30,3,4,5.0,Yes,Tier 3,1,Unknown,True,763.8294999999999
ORD1844,CUST236,Home & Kitchen,CASH ON DELIVERY,1137.04,20,2,2,2.0,No,Tier 1,0,On-Time,True,909.6320000000001
ORD1845,CUST277,Home & Kitchen,UPI,1137.04,30,4,6,3.0,No,Tier 2,2,Unknown,True,795.9279999999999
ORD1846,CUST126,Home & Kitchen,UPI,1137.04,10,3,3,4.0,No,Tier 2,0,On-Time,True,1023.336
ORD1847,CUST221,Electronics,DEBIT CARD,1091.185,20,2,3,2.0,No,Tier 3,1,Unknown,True,872.948
ORD1848,CUST293,Home & Kitchen,CREDIT CARD,1137.04,5,6,7,4.0,No,Tier 1,1,Unknown,True,1080.1879999999999
ORD1849,CUST104,Beauty,DEBIT CARD,1194.18,15,4,4,5.0,No,Tier 2,0,On-Time,Same,1015.053
ORD1850,CUST128,Electronics,DEBIT CARD,1091.185,50,6,5,2.0,No,Tier 3,-1,Early,True,545.5925
ORD1851,CUST264,Electronics,DEBIT CARD,1091.185,5,7,6,2.0,Yes,Tier 1,-1,Early,True,1036.62575
ORD1852,CUST265,Beauty,DEBIT CARD,1194.18,5,2,1,2.0,No,Tier 3,-1,Early,Same,1134.471
ORD1853,CUST182,Electronics,UPI,1091.185,10,6,8,5.0,No,Tier 1,2,Unknown,True,982.0665
ORD1854,CUST235,Beauty,CASH ON DELIVERY,1194.18,0,7,7,2.0,No,Tier 2,0,On-Time,Same,1194.18
ORD1855,CUST339,Fashion,UPI,1006.55,0,2,2,3.0,No,Tier 3,0,On-Time,True,1006.55
ORD1856,CUST208,Electronics,DEBIT CARD,1091.185,20,2,3,3.0,No,Tier 2,1,Unknown,True,872.948
ORD1857,CUST164,Beauty,DEBIT CARD,1194.18,50,6,6,4.0,Yes,Tier 1,0,On-Time,Same,597.09
ORD1858,CUST185,Fashion,DEBIT CARD,1006.55,10,2,2,1.0,Yes,Tier 1,0,On-Time,True,905.895
ORD1859,CUST343,Fashion,CASH ON DELIVERY,1006.55,0,3,3,3.0,No,Tier 3,0,On-Time,True,1006.55
ORD1860,CUST244,Fashion,CREDIT CARD,1006.55,0,2,6,5.0,No,Tier 2,4,Severe Delay,True,1006.55
ORD1861,CUST170,Home & Kitchen,CREDIT CARD,1137.04,30,5,7,5.0,No,Tier 1,2,Unknown,True,795.9279999999999
ORD1862,CUST316,Electronics,UPI,1091.185,10,7,9,4.0,No,Tier 2,2,Unknown,True,982.0665
ORD1863,CUST144,Fashion,CREDIT CARD,1006.55,5,2,2,1.0,No,Tier 2,0,On-Time,True,956.2225
ORD1864,CUST231,Beauty,DEBIT CARD,1194.18,10,5,6,3.0,No,Tier 1,1,Unknown,Same,1074.7620000000002
ORD1865,CUST135,Fashion,DEBIT CARD,1006.55,5,2,1,4.0,No,Tier 1,-1,Early,True,956.2225
ORD1866,CUST169,Home & Kitchen,DEBIT CARD,1137.04,10,2,1,3.0,No,Tier 1,-1,Early,True,1023.336
ORD1867,CUST258,Fashion,UPI,1006.55,30,6,5,5.0,Yes,Tier 2,-1,Early,True,704.5849999999999
ORD1868,CUST118,Books,DEBIT CARD,1146.7800000000002,10,3,3,4.0,No,Tier 2,0,On-Time,True,1032.1020000000003
ORD1869,CUST288,Electronics,CREDIT CARD,1091.185,15,7,7,1.0,Yes,Tier 2,0,On-Time,True,927.5072499999999
ORD1870,CUST207,Beauty,CASH ON DELIVERY,1194.18,5,3,3,5.0,No,Tier 3,0,On-Time,Same,1134.471
ORD1871,CUST281,Fashion,CASH ON DELIVERY,1006.55,15,4,3,4.0,Yes,Tier 3,-1,Early,True,855.5675
ORD1872,CUST266,Electronics,UPI,1091.185,15,6,6,1.0,No,Tier 2,0,On-Time,True,927.5072499999999
ORD1873,CUST190,Electronics,CREDIT CARD,1091.185,0,6,7,4.0,No,Tier 1,1,Unknown,True,1091.185
