Order_ID,Customer_ID,Category,Payment_Method,Order_Value,Discount_Percent,Est_Delivery_Days,Actual_Delivery_Days,Customer_Rating,Returned,City_Tier,Delivery_Delay,Fulfillment_Status,High_Value_Order,Net_Revenue,Severe_Delay,Customer_Segment
ORD1578,CUST215,Electronics,DEBIT CARD,1091.185,20,2,9,3.0,Yes,Tier 1,7,Severe Delay,True,872.948,True,Standard Order
ORD1579,CUST193,Electronics,UPI,1091.185,5,4,11,4.0,No,Tier 1,7,Severe Delay,True,1036.62575,True,Standard Order
ORD1580,CUST146,Books,UPI,1146.7800000000002,10,2,1,1.0,No,Tier 1,-1,Early,True,1032.1020000000003,False,Standard Order
ORD1581,CUST198,Fashion,UPI,1006.55,30,3,5,1.0,Yes,Tier 1,2,Unknown,True,704.5849999999999,False,High-Risk Transaction
ORD1582,CUST154,Electronics,CASH ON DELIVERY,1091.185,15,3,4,5.0,No,Tier 1,1,Unknown,True,927.50725,False,Standard Order
ORD1583,CUST267,Beauty,CREDIT CARD,1194.18,0,5,6,1.0,Yes,Tier 3,1,Unknown,Same,1194.18,False,Standard Order
ORD1584,CUST151,Beauty,UPI,1194.18,30,6,5,4.0,Yes,Tier 1,-1,Early,Same,835.926,False,High-Risk Transaction
ORD1585,CUST243,Beauty,UPI,1194.18,5,3,4,5.0,No,Tier 2,1,Unknown,Same,1134.471,False,Loyal & Satisfied
ORD1586,CUST112,Beauty,UPI,1194.18,0,7,14,3.0,No,Tier 1,7,Severe Delay,Same,1194.18,True,Standard Order
ORD1587,CUST213,Electronics,CASH ON DELIVERY,1091.185,20,7,11,3.0,No,Tier 1,4,Severe Delay,True,872.948,True,Standard Order
ORD1588,CUST223,Fashion,UPI,1006.55,10,2,2,4.0,No,Tier 1,0,On-Time,True,905.895,False,Standard Order
ORD1589,CUST205,Books,CASH ON DELIVERY,1146.7800000000002,10,2,1,5.0,No,Tier 1,-1,Early,True,1032.1020000000003,False,Loyal & Satisfied
ORD1590,CUST257,Home & Kitchen,UPI,1137.04,5,6,6,5.0,No,Tier 2,0,On-Time,True,1080.188,False,Loyal & Satisfied
ORD1591,CUST246,Electronics,DEBIT CARD,1091.185,10,6,8,4.0,Yes,Tier 3,2,Unknown,True,982.0665,False,Standard Order
ORD1592,CUST244,Books,CREDIT CARD,1146.7800000000002,5,5,6,2.0,Yes,Tier 1,1,Unknown,True,1089.441,False,Standard Order
ORD1593,CUST219,Electronics,CREDIT CARD,1091.185,30,4,4,4.0,No,Tier 2,0,On-Time,True,763.8294999999999,False,Standard Order
ORD1594,CUST162,Electronics,CASH ON DELIVERY,1091.185,5,2,1,3.0,No,Tier 2,-1,Early,True,1036.62575,False,Standard Order
ORD1595,CUST118,Fashion,CREDIT CARD,1006.55,30,6,6,4.0,No,Tier 3,0,On-Time,True,704.5849999999999,False,Standard Order
ORD1596,CUST191,Home & Kitchen,CASH ON DELIVERY,1137.04,10,2,2,1.0,No,Tier 2,0,On-Time,True,1023.336,False,Standard Order
ORD1597,CUST157,Home & Kitchen,CASH ON DELIVERY,1137.04,20,6,10,2.0,No,Tier 2,4,Severe Delay,True,909.632,True,Standard Order
ORD1598,CUST282,Electronics,CASH ON DELIVERY,1091.185,15,3,4,4.0,Yes,Tier 2,1,Unknown,True,927.50725,False,Standard Order
ORD1599,CUST189,Beauty,CREDIT CARD,1194.18,15,2,2,4.0,No,Tier 3,0,On-Time,Same,1015.053,False,Loyal & Satisfied
ORD1600,CUST328,Fashion,CASH ON DELIVERY,1006.55,5,3,3,3.0,No,Tier 1,0,On-Time,True,956.2225,False,Standard Order
ORD1601,CUST317,Electronics,CREDIT CARD,1091.185,5,2,1,3.0,No,Tier 1,-1,Early,True,1036.62575,False,Standard Order
ORD1602,CUST216,Beauty,CASH ON DELIVERY,1194.18,5,4,11,5.0,No,Tier 3,7,Severe Delay,Same,1134.471,True,Loyal & Satisfied
ORD1603,CUST161,Beauty,UPI,1194.18,30,5,5,4.0,Yes,Tier 2,0,On-Time,Same,835.926,False,High-Risk Transaction
ORD1604,CUST122,Beauty,CASH ON DELIVERY,1194.18,20,7,7,3.0,No,Tier 2,0,On-Time,Same,955.344,False,Standard Order
ORD1605,CUST226,Books,UPI,1146.7800000000002,10,7,7,2.0,No,Tier 2,0,On-Time,True,1032.1020000000003,False,Standard Order
ORD1606,CUST236,Home & Kitchen,CASH ON DELIVERY,1137.04,0,7,8,3.0,Yes,Tier 1,1,Unknown,True,1137.04,False,Standard Order
ORD1607,CUST239,Home & Kitchen,DEBIT CARD,1137.04,5,3,4,5.0,No,Tier 2,1,Unknown,True,1080.188,False,Loyal & Satisfied
ORD1608,CUST344,Electronics,CASH ON DELIVERY,1091.185,15,6,7,4.0,No,Tier 2,1,Unknown,True,927.50725,False,Standard Order
ORD1609,CUST228,Fashion,UPI,1006.55,10,7,7,4.0,No,Tier 1,0,On-Time,True,905.895,False,Standard Order
ORD1610,CUST157,Fashion,UPI,1006.55,20,4,4,4.0,Yes,Tier 2,0,On-Time,True,805.24,False,Standard Order
ORD1611,CUST221,Fashion,CREDIT CARD,1006.55,50,7,6,3.0,No,Tier 3,-1,Early,True,503.275,False,Standard Order
ORD1612,CUST100,Home & Kitchen,UPI,1137.04,0,2,3,5.0,No,Tier 1,1,Unknown,True,1137.04,False,Loyal & Satisfied
ORD1613,CUST338,Fashion,CASH ON DELIVERY,1006.55,10,3,2,4.0,No,Tier 2,-1,Early,True,905.895,False,Standard Order
ORD1614,CUST133,Electronics,CREDIT CARD,1091.185,10,2,2,2.0,No,Tier 1,0,On-Time,True,982.0665,False,Standard Order
ORD1615,CUST195,Electronics,UPI,1091.185,5,2,4,2.0,No,Tier 2,2,Unknown,True,1036.62575,False,Standard Order
ORD1616,CUST225,Home & Kitchen,CASH ON DELIVERY,1137.04,0,2,4,4.0,No,Tier 1,2,Unknown,True,1137.04,False,Loyal & Satisfied
ORD1617,CUST217,Electronics,DEBIT CARD,1091.185,0,5,5,5.0,No,Tier 2,0,On-Time,True,1091.185,False,Standard Order
ORD1618,CUST147,Beauty,CASH ON DELIVERY,1194.18,30,5,5,3.0,No,Tier 3,0,On-Time,Same,835.926,False,Standard Order
ORD1619,CUST188,Fashion,UPI,1006.55,10,6,5,5.0,No,Tier 1,-1,Early,True,905.895,False,Standard Order
ORD1620,CUST331,Fashion,UPI,1006.55,10,3,4,4.0,Yes,Tier 3,1,Unknown,True,905.895,False,Standard Order
ORD1621,CUST336,Home & Kitchen,DEBIT CARD,1137.04,30,4,6,3.0,No,Tier 3,2,Unknown,True,795.9279999999999,False,Standard Order
ORD1622,CUST216,Books,CREDIT CARD,1146.7800000000002,20,4,4,1.0,No,Tier 1,0,On-Time,True,917.4240000000002,False,Standard Order
ORD1623,CUST228,Fashion,UPI,1006.55,0,4,4,2.0,No,Tier 1,0,On-Time,True,1006.55,False,Standard Order
ORD1624,CUST115,Home & Kitchen,CASH ON DELIVERY,1137.04,10,2,4,4.0,No,Tier 3,2,Unknown,True,1023.336,False,Loyal & Satisfied
ORD1625,CUST288,Home & Kitchen,UPI,1137.04,10,5,7,2.0,No,Tier 3,2,Unknown,True,1023.336,False,Standard Order
ORD1626,CUST330,Fashion,CREDIT CARD,1006.55,20,3,3,3.0,No,Tier 1,0,On-Time,True,805.24,False,Standard Order
ORD1627,CUST291,Beauty,DEBIT CARD,1194.18,15,2,2,4.0,No,Tier 1,0,On-Time,Same,1015.053,False,Loyal & Satisfied
ORD1628,CUST290,Books,UPI,1146.7800000000002,15,5,5,4.0,No,Tier 1,0,On-Time,True,974.763,False,Loyal & Satisfied
ORD1629,CUST168,Home & Kitchen,DEBIT CARD,1137.04,5,5,4,2.0,No,Tier 3,-1,Early,True,1080.188,False,Standard Order
ORD1630,CUST121,Beauty,CASH ON DELIVERY,1194.18,20,7,11,3.0,No,Tier 1,4,Severe Delay,Same,955.344,True,Standard Order
ORD1631,CUST192,Beauty,UPI,1194.18,0,7,9,4.0,Yes,Tier 2,2,Unknown,Same,1194.18,False,Standard Order
ORD1632,CUST346,Home & Kitchen,UPI,1137.04,0,3,4,4.0,No,Tier 3,1,Unknown,True,1137.04,False,Loyal & Satisfied
ORD1633,CUST294,Books,UPI,1146.7800000000002,5,3,2,5.0,No,Tier 1,-1,Early,True,1089.441,False,Loyal & Satisfied
ORD1634,CUST175,Home & Kitchen,CASH ON DELIVERY,1137.04,0,3,5,2.0,No,Tier 2,2,Unknown,True,1137.04,False,Standard Order
ORD1635,CUST253,Home & Kitchen,CREDIT CARD,1137.04,5,2,2,5.0,No,Tier 1,0,On-Time,True,1080.188,False,Loyal & Satisfied
ORD1636,CUST243,Home & Kitchen,UPI,1137.04,20,6,6,4.0,No,Tier 3,0,On-Time,True,909.632,False,Loyal & Satisfied
ORD1637,CUST278,Books,UPI,1146.7800000000002,30,3,3,4.0,No,Tier 1,0,On-Time,True,802.7460000000001,False,Loyal & Satisfied
ORD1638,CUST328,Electronics,UPI,1091.185,5,7,6,4.0,No,Tier 2,-1,Early,True,1036.62575,False,Standard Order
ORD1639,CUST185,Beauty,UPI,1194.18,5,6,7,3.0,No,Tier 2,1,Unknown,Same,1134.471,False,Standard Order
ORD1640,CUST284,Beauty,UPI,1194.18,5,2,2,2.0,No,Tier 1,0,On-Time,Same,1134.471,False,Standard Order
ORD1641,CUST128,Electronics,DEBIT CARD,1091.185,5,6,6,4.0,No,Tier 1,0,On-Time,True,1036.62575,False,Standard Order
ORD1642,CUST305,Books,UPI,1146.7800000000002,0,4,4,4.0,No,Tier 1,0,On-Time,True,1146.7800000000002,False,Loyal & Satisfied
ORD1643,CUST319,Electronics,UPI,1091.185,30,6,6,4.0,No,Tier 1,0,On-Time,True,763.8294999999999,False,Standard Order
ORD1644,CUST168,Fashion,CREDIT CARD,1006.55,5,3,2,3.0,Yes,Tier 3,-1,Early,True,956.2225,False,Standard Order
ORD1645,CUST146,Home & Kitchen,DEBIT CARD,1137.04,10,2,2,5.0,No,Tier 3,0,On-Time,True,1023.336,False,Loyal & Satisfied
ORD1646,CUST340,Electronics,DEBIT CARD,1091.185,0,3,5,4.0,No,Tier 2,2,Unknown,True,1091.185,False,Standard Order
ORD1647,CUST193,Books,CREDIT CARD,1146.7800000000002,30,7,6,2.0,Yes,Tier 2,-1,Early,True,802.7460000000001,False,High-Risk Transaction
ORD1648,CUST337,Books,UPI,1146.7800000000002,15,4,3,3.0,Yes,Tier 2,-1,Early,True,974.763,False,Standard Order
ORD1649,CUST289,Fashion,CASH ON DELIVERY,1006.55,30,7,7,4.0,No,Tier 3,0,On-Time,True,704.5849999999999,False,Standard Order
ORD1650,CUST343,Electronics,CREDIT CARD,1091.185,20,3,5,4.0,No,Tier 1,2,Unknown,True,872.948,False,Standard Order
ORD1651,CUST296,Fashion,UPI,1006.55,5,3,3,4.0,No,Tier 1,0,On-Time,True,956.2225,False,Standard Order
ORD1652,CUST303,Home & Kitchen,CREDIT CARD,1137.04,5,3,3,5.0,No,Tier 1,0,On-Time,True,1080.188,False,Loyal & Satisfied
ORD1653,CUST243,Beauty,CREDIT CARD,1194.18,15,5,5,3.0,Yes,Tier 2,0,On-Time,Same,1015.053,False,Standard Order
ORD1654,CUST317,Home & Kitchen,UPI,1137.04,5,4,4,3.0,No,Tier 1,0,On-Time,True,1080.188,False,Standard Order
ORD1655,CUST317,Fashion,UPI,1006.55,10,3,2,5.0,No,Tier 1,-1,Early,True,905.895,False,Standard Order
ORD1656,CUST275,Home & Kitchen,CASH ON DELIVERY,1137.04,0,3,4,5.0,No,Tier 1,1,Unknown,True,1137.04,False,Loyal & Satisfied
ORD1657,CUST184,Fashion,UPI,1006.55,0,7,8,4.0,No,Tier 2,1,Unknown,True,1006.55,False,Standard Order
ORD1658,CUST138,Books,CREDIT CARD,1146.7800000000002,10,7,7,5.0,No,Tier 1,0,On-Time,True,1032.1020000000003,False,Loyal & Satisfied
ORD1659,CUST199,Electronics,CREDIT CARD,1091.185,10,3,4,2.0,Yes,Tier 1,1,Unknown,True,982.0665,False,Standard Order
ORD1660,CUST132,Books,CREDIT CARD,1146.7800000000002,20,2,3,5.0,Yes,Tier 1,1,Unknown,True,917.4240000000002,False,Standard Order
ORD1661,CUST321,Fashion,UPI,1006.55,0,5,5,3.0,Yes,Tier 1,0,On-Time,True,1006.55,False,Standard Order
ORD1662,CUST200,Beauty,UPI,1194.18,10,7,7,2.0,No,Tier 2,0,On-Time,Same,1074.7620000000002,False,Standard Order
ORD1663,CUST122,Fashion,UPI,1006.55,0,2,1,3.0,No,Tier 1,-1,Early,True,1006.55,False,Standard Order
ORD1664,CUST349,Home & Kitchen,CASH ON DELIVERY,1137.04,0,5,4,3.0,No,Tier 1,-1,Early,True,1137.04,False,Standard Order
ORD1665,CUST109,Beauty,UPI,1194.18,10,3,4,3.0,No,Tier 2,1,Unknown,Same,1074.7620000000002,False,Standard Order
ORD1666,CUST345,Electronics,DEBIT CARD,1091.185,0,4,6,3.0,No,Tier 1,2,Unknown,True,1091.185,False,Standard Order
ORD1667,CUST168,Beauty,CREDIT CARD,1194.18,5,6,10,2.0,No,Tier 1,4,Severe Delay,Same,1134.471,True,Standard Order
ORD1668,CUST199,Home & Kitchen,CREDIT CARD,1137.04,5,6,7,3.0,No,Tier 3,1,Unknown,True,1080.188,False,Standard Order
ORD1669,CUST133,Electronics,CREDIT CARD,1091.185,5,3,3,4.0,Yes,Tier 1,0,On-Time,True,1036.62575,False,Standard Order
ORD1670,CUST279,Fashion,UPI,1006.55,0,7,6,3.0,No,Tier 1,-1,Early,True,1006.55,False,Standard Order
ORD1671,CUST322,Home & Kitchen,UPI,1137.04,0,2,4,3.0,No,Tier 1,2,Unknown,True,1137.04,False,Standard Order
ORD1672,CUST237,Electronics,CREDIT CARD,1091.185,0,4,4,4.0,No,Tier 2,0,On-Time,True,1091.185,False,Standard Order
ORD1673,CUST349,Home & Kitchen,UPI,1137.04,0,5,6,5.0,No,Tier 2,1,Unknown,True,1137.04,False,Loyal & Satisfied
ORD1674,CUST246,Fashion,UPI,1006.55,15,3,4,4.0,No,Tier 2,1,Unknown,True,855.5675,False,Standard Order
ORD1675,CUST285,Home & Kitchen,UPI,1137.04,5,4,5,3.0,No,Tier 2,1,Unknown,True,1080.188,False,Standard Order
ORD1676,CUST195,Electronics,UPI,1091.185,5,4,6,4.0,No,Tier 1,2,Unknown,True,1036.62575,False,Standard Order
ORD1677,CUST100,Beauty,CREDIT CARD,1194.18,5,7,6,2.0,No,Tier 1,-1,Early,Same,1134.471,False,Standard Order
ORD1678,CUST347,Beauty,UPI,1194.18,15,5,6,2.0,No,Tier 3,1,Unknown,Same,1015.053,False,Standard Order
ORD1679,CUST168,Beauty,UPI,1194.18,30,4,6,3.0,No,Tier 3,2,Unknown,Same,835.926,False,Standard Order
ORD1680,CUST336,Home & Kitchen,UPI,1137.04,20,7,7,5.0,No,Tier 1,0,On-Time,True,909.632,False,Loyal & Satisfied
ORD1681,CUST103,Electronics,DEBIT CARD,1091.185,15,2,3,3.0,No,Tier 2,1,Unknown,True,927.50725,False,Standard Order
ORD1682,CUST115,Books,UPI,1146.7800000000002,10,7,7,1.0,No,Tier 1,0,On-Time,True,1032.1020000000003,False,Standard Order
ORD1683,CUST123,Electronics,CASH ON DELIVERY,1091.185,15,2,6,2.0,No,Tier 1,4,Severe Delay,True,927.50725,True,Standard Order
ORD1684,CUST179,Electronics,CASH ON DELIVERY,1091.185,10,2,1,5.0,No,Tier 1,-1,Early,True,982.0665,False,Standard Order
ORD1685,CUST346,Fashion,DEBIT CARD,1006.55,5,4,4,4.0,No,Tier 1,0,On-Time,True,956.2225,False,Standard Order
ORD1686,CUST101,Fashion,UPI,1006.55,5,7,7,3.0,No,Tier 2,0,On-Time,True,956.2225,False,Standard Order
ORD1687,CUST340,Books,DEBIT CARD,1146.7800000000002,5,2,3,4.0,Yes,Tier 2,1,Unknown,True,1089.441,False,Standard Order
ORD1688,CUST319,Home & Kitchen,DEBIT CARD,1137.04,30,5,5,4.0,Yes,Tier 1,0,On-Time,True,795.9279999999999,False,High-Risk Transaction
ORD1689,CUST227,Fashion,CREDIT CARD,1006.55,10,4,4,4.0,No,Tier 1,0,On-Time,True,905.895,False,Standard Order
ORD1690,CUST259,Fashion,UPI,1006.55,15,7,7,3.0,No,Tier 3,0,On-Time,True,855.5675,False,Standard Order
ORD1691,CUST318,Beauty,CASH ON DELIVERY,1194.18,5,7,11,5.0,No,Tier 1,4,Severe Delay,Same,1134.471,True,Loyal & Satisfied
ORD1692,CUST183,Fashion,UPI,1006.55,10,6,6,3.0,No,Tier 2,0,On-Time,True,905.895,False,Standard Order
ORD1693,CUST251,Fashion,CASH ON DELIVERY,1006.55,0,7,6,4.0,Yes,Tier 1,-1,Early,True,1006.55,False,Standard Order
ORD1694,CUST239,Electronics,CASH ON DELIVERY,1091.185,0,4,5,1.0,No,Tier 2,1,Unknown,True,1091.185,False,Standard Order
ORD1695,CUST277,Books,UPI,1146.7800000000002,20,5,5,3.0,No,Tier 1,0,On-Time,True,917.4240000000002,False,Standard Order
ORD1696,CUST262,Home & Kitchen,CASH ON DELIVERY,1137.04,10,7,11,3.0,No,Tier 1,4,Severe Delay,True,1023.336,True,Standard Order
ORD1697,CUST223,Electronics,CASH ON DELIVERY,1091.185,5,6,5,4.0,No,Tier 1,-1,Early,True,1036.62575,False,Standard Order
ORD1698,CUST132,Electronics,DEBIT CARD,1091.185,20,4,5,1.0,No,Tier 1,1,Unknown,True,872.948,False,Standard Order
ORD1699,CUST260,Home & Kitchen,UPI,1137.04,5,2,2,4.0,Yes,Tier 1,0,On-Time,True,1080.188,False,Standard Order
ORD1700,CUST288,Home & Kitchen,CREDIT CARD,1137.04,50,3,3,3.0,No,Tier 2,0,On-Time,True,568.52,False,Standard Order
ORD1701,CUST278,Fashion,UPI,1006.55,5,3,4,4.0,No,Tier 1,1,Unknown,True,956.2225,False,Standard Order
ORD1702,CUST270,Beauty,CASH ON DELIVERY,1194.18,5,2,2,5.0,No,Tier 1,0,On-Time,Same,1134.471,False,Loyal & Satisfied
ORD1703,CUST200,Electronics,UPI,1091.185,5,7,8,4.0,No,Tier 2,1,Unknown,True,1036.62575,False,Standard Order
ORD1704,CUST111,Fashion,CREDIT CARD,1006.55,0,3,3,4.0,No,Tier 2,0,On-Time,True,1006.55,False,Standard Order
ORD1705,CUST166,Beauty,UPI,1194.18,0,3,3,4.0,No,Tier 3,0,On-Time,Same,1194.18,False,Loyal & Satisfied
ORD1706,CUST164,Fashion,CREDIT CARD,1006.55,15,2,2,3.0,No,Tier 2,0,On-Time,True,855.5675,False,Standard Order
ORD1707,CUST260,Home & Kitchen,DEBIT CARD,1137.04,30,7,14,5.0,No,Tier 2,7,Severe Delay,True,795.9279999999999,True,Loyal & Satisfied
ORD1708,CUST267,Fashion,CASH ON DELIVERY,1006.55,20,7,7,3.0,No,Tier 2,0,On-Time,True,805.24,False,Standard Order
ORD1709,CUST173,Fashion,CREDIT CARD,1006.55,0,2,2,4.0,No,Tier 3,0,On-Time,True,1006.55,False,Standard Order
ORD1710,CUST142,Beauty,UPI,1194.18,10,7,7,4.0,No,Tier 3,0,On-Time,Same,1074.7620000000002,False,Loyal & Satisfied
ORD1711,CUST143,Fashion,CASH ON DELIVERY,1006.55,0,7,7,3.0,No,Tier 1,0,On-Time,True,1006.55,False,Standard Order
ORD1712,CUST128,Beauty,DEBIT CARD,1194.18,0,4,4,3.0,No,Tier 1,0,On-Time,Same,1194.18,False,Standard Order
ORD1713,CUST240,Electronics,CASH ON DELIVERY,1091.185,15,4,8,4.0,Yes,Tier 1,4,Severe Delay,True,927.50725,True,Standard Order
ORD1714,CUST111,Electronics,CREDIT CARD,1091.185,10,2,2,5.0,Yes,Tier 2,0,On-Time,True,982.0665,False,Standard Order
ORD1715,CUST194,Electronics,DEBIT CARD,1091.185,0,5,7,5.0,No,Tier 2,2,Unknown,True,1091.185,False,Standard Order
ORD1716,CUST145,Home & Kitchen,UPI,1137.04,0,3,2,4.0,No,Tier 2,-1,Early,True,1137.04,False,Loyal & Satisfied
ORD1717,CUST229,Fashion,DEBIT CARD,1006.55,50,4,5,4.0,No,Tier 1,1,Unknown,True,503.275,False,Standard Order
ORD1718,CUST342,Beauty,DEBIT CARD,1194.18,0,3,7,5.0,No,Tier 2,4,Severe Delay,Same,1194.18,True,Loyal & Satisfied
ORD1719,CUST341,Fashion,UPI,1006.55,10,6,6,2.0,Yes,Tier 3,0,On-Time,True,905.895,False,Standard Order
ORD1720,CUST134,Beauty,DEBIT CARD,1194.18,10,2,6,3.0,No,Tier 1,4,Severe Delay,Same,1074.7620000000002,True,Standard Order
ORD1721,CUST314,Electronics,DEBIT CARD,1091.185,0,5,5,4.0,No,Tier 2,0,On-Time,True,1091.185,False,Standard Order
ORD1722,CUST180,Beauty,CASH ON DELIVERY,1194.18,0,6,10,5.0,No,Tier 1,4,Severe Delay,Same,1194.18,True,Loyal & Satisfied
ORD1723,CUST189,Books,UPI,1146.7800000000002,5,6,7,5.0,Yes,Tier 3,1,Unknown,True,1089.441,False,Standard Order
ORD1724,CUST107,Books,CASH ON DELIVERY,1146.7800000000002,20,7,7,3.0,No,Tier 3,0,On-Time,True,917.4240000000002,False,Standard Order
ORD1725,CUST192,Books,CASH ON DELIVERY,1146.7800000000002,10,6,6,2.0,No,Tier 2,0,On-Time,True,1032.1020000000003,False,Standard Order
ORD1726,CUST253,Books,CREDIT CARD,1146.7800000000002,15,2,2,3.0,No,Tier 2,0,On-Time,True,974.763,False,Standard Order
ORD1727,CUST301,Home & Kitchen,CASH ON DELIVERY,1137.04,50,4,3,3.0,No,Tier 3,-1,Early,True,568.52,False,Standard Order
ORD1728,CUST189,Electronics,UPI,1091.185,20,2,1,3.0,No,Tier 2,-1,Early,True,872.948,False,Standard Order
ORD1729,CUST261,Electronics,UPI,1091.185,10,4,3,4.0,No,Tier 1,-1,Early,True,982.0665,False,Standard Order
ORD1730,CUST214,Beauty,CREDIT CARD,1194.18,10,6,6,1.0,No,Tier 2,0,On-Time,Same,1074.7620000000002,False,Standard Order
ORD1731,CUST204,Home & Kitchen,UPI,1137.04,15,6,7,5.0,Yes,Tier 1,1,Unknown,True,966.484,False,Standard Order
ORD1732,CUST234,Books,UPI,1146.7800000000002,15,5,4,3.0,No,Tier 1,-1,Early,True,974.763,False,Standard Order
ORD1733,CUST295,Fashion,CASH ON DELIVERY,1006.55,10,4,3,4.0,No,Tier 3,-1,Early,True,905.895,False,Standard Order
ORD1734,CUST157,Electronics,CASH ON DELIVERY,1091.185,15,6,7,2.0,Yes,Tier 2,1,Unknown,True,927.50725,False,Standard Order
ORD1735,CUST344,Electronics,CASH ON DELIVERY,1091.185,0,7,7,3.0,Yes,Tier 1,0,On-Time,True,1091.185,False,Standard Order
ORD1736,CUST213,Home & Kitchen,UPI,1137.04,10,3,2,2.0,No,Tier 1,-1,Early,True,1023.336,False,Standard Order
ORD1737,CUST336,Fashion,DEBIT CARD,1006.55,5,5,5,4.0,No,Tier 1,0,On-Time,True,956.2225,False,Standard Order
ORD1738,CUST174,Electronics,UPI,1091.185,0,2,6,5.0,No,Tier 1,4,Severe Delay,True,1091.185,True,Standard Order
ORD1739,CUST256,Fashion,DEBIT CARD,1006.55,0,5,7,4.0,No,Tier 1,2,Unknown,True,1006.55,False,Standard Order
ORD1740,CUST219,Electronics,DEBIT CARD,1091.185,15,3,3,3.0,Yes,Tier 2,0,On-Time,True,927.50725,False,Standard Order
ORD1741,CUST263,Home & Kitchen,UPI,1137.04,10,4,5,5.0,Yes,Tier 1,1,Unknown,True,1023.336,False,Standard Order
ORD1742,CUST316,Fashion,DEBIT CARD,1006.55,5,2,2,3.0,No,Tier 2,0,On-Time,True,956.2225,False,Standard Order
ORD1743,CUST120,Books,CREDIT CARD,1146.7800000000002,10,2,3,2.0,Yes,Tier 1,1,Unknown,True,1032.1020000000003,False,Standard Order
ORD1744,CUST348,Fashion,CASH ON DELIVERY,1006.55,10,4,5,4.0,No,Tier 3,1,Unknown,True,905.895,False,Standard Order
ORD1745,CUST263,Fashion,CREDIT CARD,1006.55,0,5,6,5.0,No,Tier 1,1,Unknown,True,1006.55,False,Standard Order
ORD1746,CUST237,Electronics,UPI,1091.185,15,6,6,1.0,No,Tier 1,0,On-Time,True,927.50725,False,Standard Order
ORD1747,CUST200,Electronics,CASH ON DELIVERY,1091.185,20,5,4,3.0,No,Tier 1,-1,Early,True,872.948,False,Standard Order
ORD1748,CUST300,Fashion,DEBIT CARD,1006.55,20,3,3,5.0,Yes,Tier 2,0,On-Time,True,805.24,False,Standard Order
ORD1749,CUST251,Fashion,UPI,1006.55,15,7,9,2.0,No,Tier 2,2,Unknown,True,855.5675,False,Standard Order
ORD1750,CUST291,Home & Kitchen,CASH ON DELIVERY,1137.04,10,6,6,2.0,Yes,Tier 1,0,On-Time,True,1023.336,False,Standard Order
ORD1751,CUST326,Fashion,DEBIT CARD,1006.55,0,5,7,4.0,No,Tier 1,2,Unknown,True,1006.55,False,Standard Order
ORD1752,CUST276,Home & Kitchen,CREDIT CARD,1137.04,5,7,14,5.0,No,Tier 1,7,Severe Delay,True,1080.188,True,Loyal & Satisfied
ORD1753,CUST198,Beauty,CASH ON DELIVERY,1194.18,0,7,7,4.0,No,Tier 2,0,On-Time,Same,1194.18,False,Loyal & Satisfied
ORD1754,CUST339,Books,DEBIT CARD,1146.7800000000002,50,4,5,4.0,No,Tier 2,1,Unknown,True,573.3900000000001,False,Loyal & Satisfied
ORD1755,CUST135,Electronics,CREDIT CARD,1091.185,0,3,4,4.0,Yes,Tier 1,1,Unknown,True,1091.185,False,Standard Order
ORD1756,CUST309,Fashion,UPI,1006.55,0,3,10,1.0,No,Tier 1,7,Severe Delay,True,1006.55,True,Standard Order
ORD1757,CUST340,Electronics,UPI,1091.185,30,3,10,4.0,No,Tier 1,7,Severe Delay,True,763.8294999999999,True,Standard Order
ORD1758,CUST330,Electronics,UPI,1091.185,30,6,7,3.0,No,Tier 1,1,Unknown,True,763.8294999999999,False,Standard Order
ORD1759,CUST195,Beauty,UPI,1194.18,20,2,2,3.0,Yes,Tier 2,0,On-Time,Same,955.344,False,Standard Order
ORD1760,CUST251,Electronics,UPI,1091.185,0,6,7,4.0,No,Tier 1,1,Unknown,True,1091.185,False,Standard Order
ORD1761,CUST250,Fashion,CASH ON DELIVERY,1006.55,0,5,4,3.0,Yes,Tier 1,-1,Early,True,1006.55,False,Standard Order
ORD1762,CUST289,Home & Kitchen,CASH ON DELIVERY,1137.04,5,7,8,2.0,No,Tier 1,1,Unknown,True,1080.188,False,Standard Order
ORD1763,CUST323,Home & Kitchen,UPI,1137.04,0,7,11,1.0,No,Tier 3,4,Severe Delay,True,1137.04,True,Standard Order
ORD1764,CUST136,Home & Kitchen,DEBIT CARD,1137.04,0,2,2,3.0,No,Tier 3,0,On-Time,True,1137.04,False,Standard Order
ORD1765,CUST111,Electronics,DEBIT CARD,1091.185,10,5,6,5.0,No,Tier 1,1,Unknown,True,982.0665,False,Standard Order
ORD1766,CUST212,Fashion,UPI,1006.55,30,2,2,4.0,No,Tier 1,0,On-Time,True,704.5849999999999,False,Standard Order
ORD1767,CUST282,Fashion,CREDIT CARD,1006.55,5,7,7,4.0,No,Tier 1,0,On-Time,True,956.2225,False,Standard Order
ORD1768,CUST112,Electronics,DEBIT CARD,1091.185,15,6,6,3.0,No,Tier 2,0,On-Time,True,927.50725,False,Standard Order
ORD1769,CUST122,Fashion,CREDIT CARD,1006.55,15,3,4,3.0,No,Tier 1,1,Unknown,True,855.5675,False,Standard Order
ORD1770,CUST316,Electronics,CASH ON DELIVERY,1091.185,5,7,11,2.0,Yes,Tier 2,4,Severe Delay,True,1036.62575,True,Standard Order
